id,lon,lat,area_ha,temperature_celsius,rainfall_mm,soil_texture_list,elevation_m,slope,dist_to_coast_km,coastal,ph,soil_texture_id
33,125.21113721111043,-9.378930041536352,1.2924886556027633,25.73055532384285,1580.0529008257076,none,22.0,3.6473197448435615,5.635481667,True,8.3,
34,125.21548671873074,-9.37718090016728,5.017575300200029,25.713884467744215,1580.052900825708,loam,12.876543209876543,3.508567400474509,2.313590105,True,7.5,4
35,125.20159019147515,-9.401127561802305,1.8489325254593059,25.81496578944408,1538.1612193935616,loam,10.303030303030303,2.541859196766676,2.14663602,True,7.5,4
36,125.20245484916974,-9.40063054397508,0.9865343724398928,25.814965789444084,1538.1612193935616,none,9.0,2.5856119419290797,1.001045936,True,8.3,
37,125.21271746485628,-9.370510602942426,0.5941777818942602,25.930364317419517,1580.0529008257076,nan,16.6875,2.8872956109674712,1.044908941,True,,
38,125.18905148664425,-9.399512328628537,2.074298547567719,25.945766604189835,1564.6966687389042,sandy loam,11.052631578947368,2.397935458563026,2.879285829,True,8.5,3
39,125.11842923729684,-9.347549869851816,0.2036905502876634,24.316586197423298,1734.2662341963514,clay,429.5,6.406990909674606,1.10930075,True,7.2,12
40,125.13010215520926,-9.34682259633467,4.082434264716945,24.38667318326838,1734.2662341963514,clay,381.241935483871,13.406157513417153,6.216648079,True,6.7,12
41,125.14993258719714,-9.382105092734815,1.1985226720884872,25.23203030303033,1734.2662341963514,none,27.708333333333332,1.893587507799961,7.264056725,True,6.5,
42,125.14942717535507,-9.381045450686674,0.844597759395044,25.245721307063622,1734.2662341963514,none,27.75,5.328524302267033,3.658054678,True,6.5,
43,125.14875896929262,-9.38136047630351,1.220378789396738,25.24027237903699,1734.2662341963514,clay,30.217391304347824,4.484734330375018,3.783694629,True,6.7,12
44,125.14991338337741,-9.380675442749657,0.7941389338609238,25.2508762195134,1734.2662341963514,none,27.526315789473685,6.135850184390816,3.76465815,True,6.5,
45,125.10262058249639,-9.338368442852676,2.2011078904839496,24.184511330049297,1862.3052567488155,clay,547.8157894736842,16.500701115782746,3.813896013,True,7.8,12
46,125.199393657305,-9.379814014211895,0.25018877944990114,25.85465300935626,1580.0529008257076,loam,24.0,2.167503433979175,5.540068597,True,7.9,4
47,125.21131694487006,-9.373989425796479,0.5627031057812697,25.73055532384285,1580.0529008257076,nan,18.4375,2.187197756187156,3.158753666,True,,
48,125.20296556109315,-9.39984524974963,0.23638754843700593,25.81496578944408,1538.1612193935616,none,9.285714285714286,3.4496389131582568,2.702914834,True,8.3,
49,125.068203614378,-9.329873268846322,0.6413918690747806,23.841430184331823,1967.6887519349762,sandy loam,578.6666666666666,9.761160579593449,1.129629931,True,6.6,3
50,125.0682765699179,-9.330564874887953,0.6936490693596986,23.841430184331823,1967.6887519349762,sandy loam,573.0714285714286,11.627339739332978,1.751893756,True,6.6,3
51,125.07454217145865,-9.306547337642192,0.8064051952870424,24.185874608479786,1967.688751934976,sandy loam,515.8947368421053,11.23671545208417,1.754264904,True,8.2,3
52,125.07435607006528,-9.306035951770507,0.6952413733540714,24.185874608479786,1967.688751934976,sandy loam,517.8125,9.307347965756689,3.47909303,True,8.2,3
53,125.06370164558854,-9.306905681589805,2.0183431286656974,24.074693171010896,1967.6887519349762,sandy loam,539.2051282051282,14.190419840855778,3.496477808,True,8.2,3
54,125.2117528868367,-9.373721024386127,0.7015881976477287,25.73055532384285,1580.052900825708,nan,17.58823529411765,2.4026078888527596,2.57979915,True,,
55,125.0270724434218,-9.27640447001552,1.6525708619768316,22.99088502773271,2201.648953460764,sandy loam,715.5625,10.576283886293053,2.69711311,True,8.2,3
56,125.00882778597808,-9.275916797434698,0.49947553658441873,22.56282185737884,2201.648953460764,sandy loam,930.5,24.191706694723006,3.068114984,True,8.2,3
57,125.17920210873616,-9.207380320142354,1.7247208095433841,21.780927319275726,2366.268666671385,sandy loam,737.9375,12.147128661339782,1.281980333,True,6.6,3
58,125.18121358864188,-9.208373582972904,0.39126379110036874,22.40062752234328,2366.268666671385,sandy loam,697.9090909090909,7.903983160710626,3.623481622,True,6.6,3
59,125.17835796170765,-9.19995833503485,0.4146100579899303,21.92106645437898,2448.87405422749,clay,816.8,8.83185579568184,3.767040923,True,6.2,12
60,125.00726977168081,-9.278745598032808,2.701968760785979,22.562821857378843,2201.6489534607645,sandy loam,957.6585365853658,18.99974190804744,2.797567643,True,8.2,3
61,125.00758006212291,-9.248649375102902,0.2253341280330426,22.909587776160656,2201.648953460764,sandy loam,951.5,3.4484912935491305,1.049884238,True,8.2,3
62,125.00969892889658,-9.250881833083247,0.4073710680634268,23.051921897316195,2201.648953460764,sandy loam,951.0833333333334,9.245675969677212,1.848575341,True,8.2,3
63,125.18590831104731,-9.237914596328443,1.3291298020122064,23.806909091645586,2366.268666671385,nan,291.1923076923077,9.496340067238874,1.830313145,True,,
64,125.18924712501769,-9.232832805291851,1.3381235687873854,23.880522575613718,2366.268666671385,sandy loam,320.0740740740741,16.187535984905463,7.074059099,True,6.6,3
65,125.19082928066096,-9.230402444387831,1.0544278798245699,23.817567185889825,2366.2686666713844,sandy loam,308.9047619047619,5.064754833399171,6.599202671,True,6.6,3
66,125.18622631471715,-9.231686495986102,0.7613676062110775,23.806909091645586,2366.268666671385,sandy loam,412.05882352941177,11.633375230005504,6.384134503,True,6.6,3
67,125.18253363458108,-9.1858188308428,5.103330253365391,22.720803330853702,2448.87405422749,clay loam,627.5411764705882,9.31794186065789,6.403247518,True,6.5,8
68,125.1812210116633,-9.184387653856463,0.8332785096988901,22.614390684737874,2448.87405422749,clay loam,636.0526315789474,11.094751265238068,1.47242757,True,6.5,8
69,125.17505482556145,-9.177738002824798,1.2211135368377433,22.654564195145507,2448.87405422749,sandy loam,637.125,12.24365088723254,1.260356586,True,6.0,3
70,125.17784847153229,-9.2006685662215,0.6020391239952015,21.92106645437898,2448.87405422749,clay,834.0,10.31481928905019,0.314156027,True,6.2,12
71,125.17858888873111,-9.203058910048943,0.943037876045044,21.921066454378987,2448.87405422749,sandy loam,814.45,12.53929859596452,2.868454516,True,6.6,3
72,125.18554514360694,-9.204248805071407,1.4371931855020164,22.41529972798802,2375.8000575432434,sandy loam,729.0769230769231,16.686879685188234,3.140812812,True,6.6,3
73,125.04449009197855,-9.244209782221159,2.002224205988654,23.332382392534548,2228.1699577859376,sandy loam,711.6285714285714,19.079696461392004,3.451405287,True,8.2,3
74,125.17828046838096,-9.22002332294212,1.3490744028783008,22.68280284391538,2366.268666671385,sandy loam,744.0769230769231,13.256441324431973,5.54436104,True,6.6,3
75,125.17705456863095,-9.216577088217996,1.1102198273686317,22.682802843915375,2366.2686666713844,sandy loam,725.15,9.295034770283738,5.004429447,True,6.6,3
76,125.17651643263575,-9.187567766080134,0.7597918231485705,22.74176000705877,2448.87405422749,clay loam,757.3529411764706,13.63554121721841,4.615441934,True,6.5,8
77,124.99948059154532,-9.242055663158633,1.6400564645971976,23.21513878190777,2217.9637453175446,sandy loam,885.3103448275862,8.124442319781668,1.412383372,True,8.2,3
78,124.99960134667768,-9.241120370377306,0.33937854830125014,23.215138781907775,2217.963745317544,sandy loam,892.875,4.690257239308458,1.541714166,True,8.2,3
79,125.06973333415185,-9.221842304812187,0.12424752805956,22.585333483162106,2536.3141932138474,sandy loam,794.75,13.362413594447531,1.586901272,True,8.2,3
80,125.07306055100324,-9.221877053105683,1.195585170312373,22.074724575146288,2536.3141932138474,sandy loam,771.0416666666666,13.789453012726854,3.687154917,True,8.2,3
81,125.01053062680595,-9.273708160815014,1.020413549797563,22.666856761581364,2201.6489534607636,sandy loam,894.45,22.272848228330623,3.440885456,True,8.2,3
82,125.03107948705765,-9.279318670908387,1.9652573053281435,23.043230094043917,2201.648953460764,sandy loam,731.8333333333334,11.8921086427711,1.509438319,True,8.2,3
83,125.17150619094888,-9.180576323410778,1.013019690519845,22.671915143117097,2448.87405422749,sandy loam,705.9130434782609,9.405686334991366,3.166665527,True,6.0,3
84,125.006312416971,-9.283716479939374,0.8841805070814495,22.76290217491501,2201.6489534607636,sandy loam,881.7647058823529,11.821026839859416,0.706658861,True,8.2,3
85,125.01124789792728,-9.281035335107328,0.7138751164131156,22.81160123448715,2201.648953460764,sandy loam,826.9285714285714,11.507723930157729,0.976664912,True,8.2,3
86,125.17732724210173,-9.187219165984581,1.014165939697352,22.741760007058772,2448.87405422749,clay loam,737.7142857142857,15.040530608997358,1.463331975,True,6.5,8
87,125.14089618108684,-9.189790846999927,0.9391830161582482,22.185659443152353,2478.7685416959694,clay,1075.15,14.574745366838453,1.388752278,True,6.2,12
88,125.14593189778267,-9.187883708707252,0.9391440623272056,21.925945259042063,2478.7685416959694,clay,1079.8947368421052,12.556758108144413,1.574914793,True,6.2,12
89,125.03083761300519,-9.268933251882594,0.4668794088395779,22.94557311341074,2201.648953460764,sandy loam,809.9090909090909,11.914480951564327,1.642214857,True,8.2,3
90,125.03068896652816,-9.26933413156852,0.32694394068469224,22.945573113410738,2201.648953460764,sandy loam,800.8181818181819,13.240690564849821,3.745103264,True,8.2,3
91,125.14101172147102,-9.188258830832652,1.0465963250425612,22.18565944315235,2478.76854169597,clay,1014.56,19.340316867435487,3.7374369,True,6.2,12
92,125.14245225831989,-9.187973934888403,0.7967994602329141,22.185659443152353,2478.76854169597,clay,1018.7222222222222,9.98301189443234,1.443374142,True,6.2,12
93,125.14193293614905,-9.187128293661788,0.4742362088221674,22.185659443152357,2478.768541695969,clay,1005.1538461538462,8.52178708424875,1.520639059,True,6.2,12
94,125.00862805277971,-9.28278543886236,1.5592993743412804,22.562821857378847,2201.648953460764,sandy loam,869.3448275862069,18.781288934638066,1.413304479,True,8.2,3
95,125.01183779277244,-9.283472455563064,0.4788664779500336,22.879505846637908,2201.648953460764,sandy loam,797.0909090909091,11.25164230505805,1.196105453,True,8.2,3
96,125.00724905488393,-9.282576052083638,0.4045224043668767,22.562821857378843,2201.648953460764,sandy loam,904.4545454545455,12.130253980273732,1.394508819,True,8.2,3
97,125.0081706426582,-9.284393134601297,0.3261655799306481,22.90295839719032,2201.648953460764,sandy loam,845.2727272727273,18.76164460074892,1.042944764,True,8.2,3
98,125.00779465165587,-9.283969340903058,0.698684650198614,22.822926270175852,2201.648953460764,sandy loam,864.2352941176471,16.972066175091747,1.152505017,True,8.2,3
99,125.0090315775878,-9.276628454754524,0.1719461722374291,22.562821857378843,2201.648953460764,sandy loam,908.125,13.872757064750488,1.139867293,True,8.2,3
100,125.00980567661833,-9.277279730481274,0.4700612566554203,22.728674775451044,2201.648953460764,sandy loam,884.5833333333334,16.17367560065805,1.284773077,True,8.2,3
101,125.11821058737489,-9.187162946852082,1.268032095529227,22.47902628223706,2478.76854169597,sandy loam,833.7083333333334,8.957763287958857,1.351510426,True,8.2,3
102,125.0153066000748,-9.284988916446823,0.2891566624198318,23.060584812373254,2201.648953460764,sandy loam,711.6666666666666,7.522262831661856,0.141114212,True,8.2,3
103,125.16867784216922,-9.187427274216077,1.0548644125595117,22.37471315892119,2448.87405422749,clay,819.5714285714286,12.166369262060947,1.477894706,True,6.2,12
104,125.00859141251686,-9.283748534904062,0.6721679086712751,22.775407194761016,2201.6489534607636,sandy loam,843.0,16.84276388858277,1.524753399,True,8.2,3
105,125.00894205381799,-9.284247123932062,0.3783652015581727,22.902958397190318,2201.648953460764,sandy loam,828.4444444444445,13.249118482659988,1.216556065,True,8.2,3
106,125.03010861985504,-9.265008770932688,1.3679876394011032,23.400738624338654,2201.648953460764,sandy loam,801.36,11.01820100359354,1.193726573,True,8.2,3
107,125.02822003365199,-9.265143113148621,1.4237216026230974,23.38448271323409,2201.648953460764,sandy loam,802.25,13.013362247394545,3.610641989,True,8.2,3
108,125.03599737143327,-9.264876799081621,0.6696739843952824,23.400738624338658,2201.6489534607636,sandy loam,749.875,9.910204177478304,3.404784164,True,8.2,3
109,125.03525647624062,-9.26629214920436,1.2617967415712597,23.004942527879596,2201.6489534607636,sandy loam,778.5217391304348,12.259162389518588,4.255527087,True,8.2,3
110,125.03259587260331,-9.262915026911887,0.47036061383586775,23.400738624338658,2201.648953460764,sandy loam,738.6923076923077,16.904783993975734,4.185999876,True,8.2,3
111,125.01001283747637,-9.279014164548428,1.148331974782607,22.739040582830558,2201.648953460763,sandy loam,869.3333333333334,17.619277930638138,3.873344989,True,8.2,3
112,125.12109741595805,-9.192925592533651,1.1367479617986862,22.47902628223707,2478.76854169597,sandy loam,932.6,8.743830381726347,1.341510889,True,8.2,3
113,125.14492209821601,-9.18722239661079,1.0320992975840935,21.950679943243042,2478.7685416959694,clay,1056.4285714285713,10.008306992252994,0.7827773,True,6.2,12
114,125.14426703729903,-9.184199935723456,0.33722768503127243,22.814543705930674,2478.7685416959694,sandy loam,998.3333333333334,15.886841195154684,1.546358663,True,6.0,3
115,125.0310610900715,-9.280789226155763,0.8274878914043339,23.043230094043917,2201.648953460764,sandy loam,701.7894736842105,15.603104171567132,1.204478966,True,8.2,3
116,125.03117278790465,-9.26864541275067,0.09192845016471614,22.945573113410738,2201.648953460764,sandy loam,821.8,10.732295597146656,3.062832707,True,8.2,3
117,125.17517194596647,-9.180656155780856,0.8400644706127705,22.687776182290115,2448.87405422749,sandy loam,688.8947368421053,14.605007483573676,3.775685707,True,6.0,3
118,125.05147908102384,-9.307131880141906,0.6909365909102241,23.83070998656519,2059.848132225975,sandy loam,666.2,8.981241712085675,0.637108367,True,8.2,3
119,125.04840897195392,-9.306338844081926,0.5569208187074963,23.83070998656519,2059.848132225975,sandy loam,634.7142857142857,11.755684007623387,1.858685226,True,8.2,3
120,125.01883823512321,-9.28930899375843,1.245324689648952,23.170606329143435,2201.6489534607636,sandy loam,703.6666666666666,11.274949169583438,1.797203725,True,8.2,3
121,125.03370830893623,-9.281868145289613,0.5134203474385393,23.043230094043913,2201.648953460764,sandy loam,741.4615384615385,9.086108447596569,1.426033419,True,8.2,3
122,125.03392774911474,-9.282628317378553,0.6870775698202893,23.043230094043913,2201.6489534607636,sandy loam,743.125,7.059934332898489,3.204903452,True,8.2,3
123,125.0328273371425,-9.276701328005876,0.5007882993436179,23.043230094043913,2201.648953460764,sandy loam,790.3571428571429,15.923210358489722,3.152944013,True,8.2,3
124,125.03366848917759,-9.27810340879213,0.6412342730061517,23.043230094043913,2201.6489534607636,sandy loam,778.6875,13.248796542748911,3.500538295,True,8.2,3
125,125.03872921860533,-9.276496590942497,1.1190042380897565,23.20984741680273,2201.6489534607636,sandy loam,730.3181818181819,15.846961391716077,3.472242847,True,8.2,3
126,125.16484063327928,-9.186481923932464,1.2462245934140583,22.398411355146703,2448.87405422749,sandy loam,823.5217391304348,11.27137780512021,4.012146745,True,6.0,3
127,125.16451594558112,-9.188057359053913,0.6242119691683838,22.374713158921193,2448.87405422749,sandy loam,859.2307692307693,13.508947249440439,1.471070229,True,6.0,3
128,125.16781089809255,-9.185609658797127,0.45014018548518686,22.647242415514626,2448.87405422749,sandy loam,801.0833333333334,6.4357977485977775,1.643043476,True,6.0,3
129,125.1691390961621,-9.184837501660505,0.7788438578891729,22.647242415514622,2448.87405422749,sandy loam,779.7222222222222,8.825532765532536,1.371455424,True,6.0,3
130,125.16785767515364,-9.192612654627151,1.3147593654371859,22.37471315892119,2448.87405422749,clay,946.3846153846154,19.920704203328196,1.244671764,True,6.2,12
131,125.1701213418257,-9.192088612271808,0.9025003050723371,22.37471315892119,2448.87405422749,clay,924.2,18.71013873270808,2.090511905,True,6.2,12
132,125.1655520107407,-9.186931858747364,0.7034494873248511,22.374713158921193,2448.87405422749,sandy loam,826.2222222222222,11.364677792011713,1.962775981,True,6.0,3
133,125.14377728847339,-9.18452476923079,0.361855552708859,22.876941256157664,2478.7685416959694,sandy loam,1000.2,14.387082434027743,1.524789188,True,6.0,3
134,125.14191128297462,-9.185282823207734,0.5492560299975022,22.876941256157668,2478.7685416959694,sandy loam,1002.0,13.11533838680805,1.231147118,True,6.0,3
135,125.02457898614655,-9.266800226908423,0.3217400691074831,22.85125499368788,2201.648953460764,sandy loam,767.0,12.844314796018196,1.270991433,True,8.2,3
136,125.12471473193766,-9.19127794299003,1.173493957892029,22.47902628223706,2478.76854169597,clay,940.3478260869565,10.24742790786234,3.027767596,True,6.2,12
137,125.14294837543999,-9.182100485966306,1.3306765282237492,22.876941256157668,2478.7685416959694,sandy loam,937.7037037037037,17.0802908596862,0.697393011,True,6.0,3
138,125.14254618276433,-9.186613667452503,0.44322250905771654,22.18565944315235,2478.7685416959694,sandy loam,1021.5454545454545,7.656227598679592,0.95073773,True,6.0,3
139,125.03027230427409,-9.265658105463277,0.9009631482864127,23.257002147203526,2201.648953460764,sandy loam,805.9473684210526,10.422322140217542,1.421019545,True,8.2,3
140,125.15994264001979,-9.186070749808184,0.7823043686829823,22.25215726520739,2448.87405422749,clay,868.8235294117648,14.387479219432457,3.6342427,True,6.2,12
141,125.16356549623698,-9.185704839587567,0.4903882049638881,22.647242415514626,2448.87405422749,sandy loam,820.2727272727273,10.855954189983803,1.435828714,True,6.0,3
142,125.03085049899418,-9.285741305156032,0.3928416850416184,23.27433273853668,2201.648953460764,sandy loam,694.0,19.0268610486563,1.381868246,True,8.2,3
143,125.1518888863928,-9.181386485044927,0.9117919150574989,22.689748605476705,2478.76854169597,sandy loam,930.8571428571429,10.71781730156886,2.673815375,True,6.0,3
144,125.15737529019687,-9.180588642069043,0.31162602719127164,22.610298751063304,2448.87405422749,sandy loam,829.6,11.181492519379363,0.977517691,True,6.0,3
145,125.15938418013802,-9.181980658026653,0.6047335044789726,22.610298751063304,2448.87405422749,sandy loam,833.375,14.241003114901257,0.830198648,True,6.0,3
146,125.15024387439608,-9.185995337813663,0.988758750003567,22.28966113829665,2478.7685416959694,clay,1051.5714285714287,21.87301642322828,0.980882997,True,6.2,12
147,125.15895541040744,-9.178407108516906,3.1728425096557036,22.610298751063308,2448.87405422749,sandy loam,780.0370370370371,13.0769333543269,1.518377553,True,6.0,3
148,125.11412237666163,-9.19973946931262,0.6049596340004013,22.082245499328284,2478.768541695969,sandy loam,1050.6923076923076,14.553906636130783,0.582912373,True,8.2,3
149,125.11705406249989,-9.201484698566276,1.1496097264791345,22.06524139665939,2478.7685416959694,clay,1114.6363636363637,10.39915441582658,0.881028535,True,6.2,12
150,125.0238928339071,-9.282374621715473,0.91980367920114,22.97040217569789,2201.6489534607636,sandy loam,602.8,12.157348669629576,1.254571686,True,8.2,3
151,125.01135790916454,-9.278158641198925,0.5237108483872298,22.81160123448715,2201.648953460764,sandy loam,827.7692307692307,18.445196670371594,2.355114302,True,8.2,3
152,125.1385396473492,-9.187993834037277,0.4358768404164262,22.185659443152353,2478.7685416959694,clay,966.4615384615385,19.607970404792834,1.50318708,True,6.2,12
153,125.11505720807813,-9.19796489793786,1.4069106488103853,22.082245499328288,2478.7685416959694,sandy loam,1030.962962962963,15.352771794793027,1.264364638,True,8.2,3
154,125.1377172886919,-9.186947059511958,0.3987304231743022,22.185659443152357,2478.768541695969,sandy loam,929.1818181818181,11.606329140467846,0.868860348,True,8.2,3
155,125.15388641440734,-9.184964926064453,2.6502980817964152,22.624423169625686,2454.1886297774417,clay,965.3111111111111,18.578783961274212,1.117663828,True,6.2,12
156,125.0053604431956,-9.256033150116844,2.910337466355455,22.909587776160656,2201.6489534607645,sandy loam,922.7,17.350209495503076,1.308177236,True,8.2,3
157,125.00329653371487,-9.259561595806659,3.074704769548159,22.748307588036763,2201.6489534607645,sandy loam,857.5283018867924,10.606767988872114,1.102641726,True,8.2,3
158,125.01523368931245,-9.254922329424065,0.6276356830958313,23.194256018471737,2201.648953460764,sandy loam,1019.2142857142857,6.178322856336355,0.710667665,True,8.2,3
159,125.02672549987845,-9.260984151840898,1.1591391547433594,23.271630916159594,2201.6489534607636,sandy loam,844.4545454545455,11.809173226739723,2.118851052,True,8.2,3
160,125.0264940937389,-9.259723478638318,2.062018298281878,23.27163091615959,2201.648953460764,sandy loam,843.8055555555555,14.509429833543496,3.229627852,True,8.2,3
161,125.00144380524547,-9.257791132105783,0.44343856318903346,22.748307588036763,2201.648953460764,sandy loam,888.5454545454545,15.378205119338526,3.212609546,True,8.2,3
162,125.0237513160891,-9.26012385873592,1.145057400002844,23.271630916159594,2201.6489534607636,sandy loam,917.0,13.333517387076943,0.644743204,True,8.2,3
163,124.99364967949916,-9.247531578431841,0.4071380087419181,23.215138781907775,2217.963745317544,sandy loam,815.1111111111111,7.772002584272665,2.908690792,True,8.2,3
164,125.034989491212,-9.220050033325728,0.9245560548773183,23.424687848517255,2228.1699577859376,sandy loam,843.65,20.023616899117705,0.852505565,True,8.2,3
165,125.02291985474423,-9.262615722651933,0.5562413542570969,23.27163091615959,2201.648953460764,sandy loam,864.0,20.150471706408055,5.05576441,True,8.2,3
166,125.17329155021106,-9.19167514531298,0.3446266245392606,22.74176000705877,2448.87405422749,clay,843.2727272727273,19.01112422492851,2.809698305,True,6.2,12
167,125.16082790373711,-9.181105567183492,0.5998640271909429,22.610298751063308,2448.87405422749,sandy loam,811.9166666666666,9.188054169453475,1.862954266,True,6.0,3
168,125.16816502098112,-9.18832222470716,0.7465147695373033,22.374713158921193,2448.87405422749,clay,836.6111111111111,10.439600577577513,0.885623385,True,6.2,12
169,125.02458943434753,-9.26393422917549,0.9657669089809008,23.271630916159594,2201.6489534607636,sandy loam,813.8,11.936855672225352,1.638168654,True,8.2,3
170,125.02380231099126,-9.265959455960662,1.9458559308554548,23.016857629813103,2201.648953460764,sandy loam,793.2121212121212,12.988946515836515,2.998408895,True,8.2,3
171,125.0251396528422,-9.26760497617822,0.4251565584465644,22.851254993687885,2201.648953460764,sandy loam,744.7272727272727,9.035565429985798,2.930672236,True,8.2,3
172,125.02762056848472,-9.271302073251768,1.4886146636112794,22.900040228027294,2201.648953460764,sandy loam,726.3103448275862,11.646939439258864,3.102877302,True,8.2,3
173,125.04315841849795,-9.234868302766285,3.180918236057064,22.78510307010999,2228.1699577859367,sandy loam,840.0175438596491,12.153247296489015,3.404163473,True,8.2,3
174,125.044859867698,-9.23066499983659,0.8246752038072435,22.71748610079825,2228.169957785937,sandy loam,955.7058823529412,21.25614011839954,5.865331246,True,8.2,3
175,125.05198658326016,-9.240964030580527,0.9167168038064545,23.179162275127826,2228.1699577859376,sandy loam,753.4736842105264,18.967053707593326,6.052883838,True,8.2,3
176,125.04603818456691,-9.24320742292139,1.2359933868685964,23.185291079824097,2228.1699577859376,sandy loam,727.8,18.901554133910274,6.442110778,True,8.2,3
177,125.1542762098877,-9.18112013439837,0.6827451291683203,22.610298751063297,2448.87405422749,sandy loam,895.1333333333333,11.162801417238692,5.742995358,True,6.0,3
